2A, 2024-12-16 18:40:25.579, 9
CA, 2024-12-16 18:40:25.782, 54
FC, 2024-12-16 18:40:25.985, 45
D1, 2024-12-16 18:40:26.184, 41
A6, 2024-12-16 18:40:26.588, 29
13, 2024-12-16 18:40:26.789, 85
0B, 2024-12-16 18:40:26.99, 49
6D, 2024-12-16 18:40:27.191, 32
3B, 2024-12-16 18:40:27.394, 4
C1, 2024-12-16 18:40:27.578, 2
4C, 2024-12-16 18:40:27.78, 85
99, 2024-12-16 18:40:27.98, 27
3B, 2024-12-16 18:40:28.183, 78
73, 2024-12-16 18:40:28.388, 65
B0, 2024-12-16 18:40:28.593, 52
4D, 2024-12-16 18:40:28.782, 75
83, 2024-12-16 18:40:28.983, 58
8D, 2024-12-16 18:40:29.182, 62
87, 2024-12-16 18:40:29.383, 6
E7, 2024-12-16 18:40:29.584, 59
38, 2024-12-16 18:40:29.785, 43
63, 2024-12-16 18:40:29.987, 40
8F, 2024-12-16 18:40:30.189, 62
F0, 2024-12-16 18:40:30.389, 5
81, 2024-12-16 18:40:30.592, 17
82, 2024-12-16 18:40:30.792, 31
5C, 2024-12-16 18:40:30.993, 49
8B, 2024-12-16 18:40:31.192, 36
A9, 2024-12-16 18:40:31.378, 19
3F, 2024-12-16 18:40:31.582, 15
25, 2024-12-16 18:40:31.787, 15
86, 2024-12-16 18:40:31.989, 73
11, 2024-12-16 18:40:32.189, 9
51, 2024-12-16 18:40:32.39, 43
5A, 2024-12-16 18:40:32.591, 80
09, 2024-12-16 18:40:32.79, 26
5C, 2024-12-16 18:40:32.991, 35
14, 2024-12-16 18:40:33.189, 64
FD, 2024-12-16 18:40:33.39, 35
2D, 2024-12-16 18:40:33.78, 24
35, 2024-12-16 18:40:33.981, 11
2A, 2024-12-16 18:40:34.184, 39
C8, 2024-12-16 18:40:34.388, 42
E9, 2024-12-16 18:40:34.589, 57
0A, 2024-12-16 18:40:34.79, 16
EB, 2024-12-16 18:40:34.989, 15
AC, 2024-12-16 18:40:35.193, 41
97, 2024-12-16 18:40:35.38, 68
F2, 2024-12-16 18:40:35.58, 38
7E, 2024-12-16 18:40:35.779, 75
52, 2024-12-16 18:40:36.182, 84
10, 2024-12-16 18:40:36.384, 23
F1, 2024-12-16 18:40:36.585, 81
1F, 2024-12-16 18:40:36.784, 28
B0, 2024-12-16 18:40:37.184, 14
E3, 2024-12-16 18:40:37.387, 68
67, 2024-12-16 18:40:37.585, 86
33, 2024-12-16 18:40:37.784, 1
1B, 2024-12-16 18:40:37.985, 80
4D, 2024-12-16 18:40:38.187, 58
12, 2024-12-16 18:40:38.387, 62
E5, 2024-12-16 18:40:38.587, 64
6F, 2024-12-16 18:40:38.789, 53
53, 2024-12-16 18:40:38.99, 83
56, 2024-12-16 18:40:39.178, 19
CD, 2024-12-16 18:40:39.378, 82
72, 2024-12-16 18:40:39.591, 8
31, 2024-12-16 18:40:40.19, 16
31, 2024-12-16 18:40:40.39, 18
07, 2024-12-16 18:40:40.578, 1
F8, 2024-12-16 18:40:40.778, 69
E1, 2024-12-16 18:40:40.979, 63
FB, 2024-12-16 18:40:41.179, 26
25, 2024-12-16 18:40:41.379, 13
AF, 2024-12-16 18:40:41.579, 71
C8, 2024-12-16 18:40:41.779, 46
CF, 2024-12-16 18:40:41.982, 44
D8, 2024-12-16 18:40:42.188, 26
F1, 2024-12-16 18:40:42.387, 43
B3, 2024-12-16 18:40:42.587, 17
03, 2024-12-16 18:40:42.791, 86
7B, 2024-12-16 18:40:42.992, 57
10, 2024-12-16 18:40:43.18, 5
77, 2024-12-16 18:40:43.385, 83
70, 2024-12-16 18:40:43.59, 77
0C, 2024-12-16 18:40:43.792, 66
A0, 2024-12-16 18:40:43.992, 39
88, 2024-12-16 18:40:44.18, 6
A0, 2024-12-16 18:40:44.383, 19
9D, 2024-12-16 18:40:44.588, 21
F9, 2024-12-16 18:40:44.789, 83
9F, 2024-12-16 18:40:44.99, 53
6A, 2024-12-16 18:40:45.191, 68
1F, 2024-12-16 18:40:45.378, 33
5B, 2024-12-16 18:40:45.579, 56
2C, 2024-12-16 18:40:45.986, 39
49, 2024-12-16 18:40:46.191, 41
E5, 2024-12-16 18:40:46.579, 69
06, 2024-12-16 18:40:46.778, 85
02, 2024-12-16 18:40:46.979, 14
E8, 2024-12-16 18:40:47.191, 33
96, 2024-12-16 18:40:47.392, 63
1E, 2024-12-16 18:40:47.579, 5
52, 2024-12-16 18:40:47.781, 63
3B, 2024-12-16 18:40:47.983, 71
56, 2024-12-16 18:40:48.185, 69
64, 2024-12-16 18:40:48.386, 63
9C, 2024-12-16 18:40:48.588, 0
7F, 2024-12-16 18:40:48.79, 22
E4, 2024-12-16 18:40:48.989, 81
6F, 2024-12-16 18:40:49.191, 16
C5, 2024-12-16 18:40:49.393, 62
48, 2024-12-16 18:40:49.579, 2
43, 2024-12-16 18:40:49.778, 51
99, 2024-12-16 18:40:49.979, 71
95, 2024-12-16 18:40:50.181, 90
9F, 2024-12-16 18:40:50.384, 8
45, 2024-12-16 18:40:50.586, 59
BD, 2024-12-16 18:40:50.79, 9
17, 2024-12-16 18:40:50.989, 54
45, 2024-12-16 18:40:51.188, 56
C9, 2024-12-16 18:40:51.592, 84
60, 2024-12-16 18:40:51.778, 84
17, 2024-12-16 18:40:51.979, 35
52, 2024-12-16 18:40:52.18, 5
8E, 2024-12-16 18:40:52.38, 79
A2, 2024-12-16 18:40:52.584, 33
4A, 2024-12-16 18:40:52.788, 70
39, 2024-12-16 18:40:52.987, 60
BE, 2024-12-16 18:40:53.386, 59
9F, 2024-12-16 18:40:53.588, 21
BD, 2024-12-16 18:40:53.789, 7
00, 2024-12-16 18:40:53.99, 33
1B, 2024-12-16 18:40:54.189, 6
B6, 2024-12-16 18:40:54.39, 65
7E, 2024-12-16 18:40:54.588, 2
74, 2024-12-16 18:40:54.787, 63
54, 2024-12-16 18:40:54.987, 72
CD, 2024-12-16 18:40:55.188, 38
D0, 2024-12-16 18:40:55.393, 44
4F, 2024-12-16 18:40:55.591, 66
DB, 2024-12-16 18:40:55.792, 36
65, 2024-12-16 18:40:55.979, 66
F8, 2024-12-16 18:40:56.182, 46
60, 2024-12-16 18:40:56.381, 69
30, 2024-12-16 18:40:56.584, 39
59, 2024-12-16 18:40:56.789, 13
1C, 2024-12-16 18:40:56.99, 4
80, 2024-12-16 18:40:57.193, 1
A2, 2024-12-16 18:40:57.379, 1
62, 2024-12-16 18:40:57.582, 83
A0, 2024-12-16 18:40:57.783, 10
84, 2024-12-16 18:40:57.985, 26
74, 2024-12-16 18:40:58.387, 73
34, 2024-12-16 18:40:58.587, 82
91, 2024-12-16 18:40:58.79, 41
C2, 2024-12-16 18:40:58.979, 26
1E, 2024-12-16 18:40:59.182, 1
7A, 2024-12-16 18:40:59.386, 76
6D, 2024-12-16 18:40:59.589, 6
A2, 2024-12-16 18:40:59.978, 30
D0, 2024-12-16 18:41:00.179, 3
71, 2024-12-16 18:41:00.384, 20
E0, 2024-12-16 18:41:00.586, 48
C5, 2024-12-16 18:41:00.787, 80
EA, 2024-12-16 18:41:00.987, 32
C5, 2024-12-16 18:41:01.19, 33
FD, 2024-12-16 18:41:01.39, 89
DC, 2024-12-16 18:41:01.792, 77
05, 2024-12-16 18:41:01.979, 65
EA, 2024-12-16 18:41:02.192, 35
F0, 2024-12-16 18:41:02.378, 60
A5, 2024-12-16 18:41:02.579, 50
40, 2024-12-16 18:41:02.781, 58
4D, 2024-12-16 18:41:02.984, 15
67, 2024-12-16 18:41:03.186, 48
CA, 2024-12-16 18:41:03.389, 87
B2, 2024-12-16 18:41:03.593, 83
5B, 2024-12-16 18:41:03.779, 47
30, 2024-12-16 18:41:03.979, 38
B7, 2024-12-16 18:41:04.178, 62
A8, 2024-12-16 18:41:04.381, 84
8F, 2024-12-16 18:41:04.581, 60
20, 2024-12-16 18:41:04.782, 18
BA, 2024-12-16 18:41:04.986, 68
29, 2024-12-16 18:41:05.188, 52
44, 2024-12-16 18:41:05.389, 20
27, 2024-12-16 18:41:05.594, 47
5F, 2024-12-16 18:41:05.778, 57
31, 2024-12-16 18:41:05.98, 85
EF, 2024-12-16 18:41:06.183, 0
93, 2024-12-16 18:41:06.381, 45
DE, 2024-12-16 18:41:06.585, 16
25, 2024-12-16 18:41:06.788, 81
86, 2024-12-16 18:41:06.988, 25
71, 2024-12-16 18:41:07.19, 46
9E, 2024-12-16 18:41:07.391, 16
DC, 2024-12-16 18:41:07.578, 35
72, 2024-12-16 18:41:07.792, 39
E9, 2024-12-16 18:41:07.992, 26
04, 2024-12-16 18:41:08.179, 63
20, 2024-12-16 18:41:08.381, 51
FD, 2024-12-16 18:41:08.584, 1
E1, 2024-12-16 18:41:08.787, 29
9C, 2024-12-16 18:41:08.99, 34
2A, 2024-12-16 18:41:09.191, 48
A4, 2024-12-16 18:41:09.391, 90
6B, 2024-12-16 18:41:09.59, 68
29, 2024-12-16 18:41:09.79, 74
8B, 2024-12-16 18:41:09.99, 71
FD, 2024-12-16 18:41:10.584, 21
AE, 2024-12-16 18:41:10.786, 87
FF, 2024-12-16 18:41:10.985, 33
DD, 2024-12-16 18:41:11.189, 4
31, 2024-12-16 18:41:11.39, 72
BE, 2024-12-16 18:41:11.592, 4
E7, 2024-12-16 18:41:11.779, 46
B7, 2024-12-16 18:41:11.981, 8
95, 2024-12-16 18:41:12.185, 75
8D, 2024-12-16 18:41:12.385, 0
43, 2024-12-16 18:41:12.79, 44
8F, 2024-12-16 18:41:13.178, 40
D4, 2024-12-16 18:41:13.378, 84
79, 2024-12-16 18:41:13.58, 28
E4, 2024-12-16 18:41:13.784, 60
D1, 2024-12-16 18:41:13.984, 87
48, 2024-12-16 18:41:14.186, 39
5E, 2024-12-16 18:41:14.387, 54
AD, 2024-12-16 18:41:14.586, 24
6A, 2024-12-16 18:41:14.787, 34
8D, 2024-12-16 18:41:14.991, 53
A2, 2024-12-16 18:41:15.192, 80
96, 2024-12-16 18:41:15.378, 40
22, 2024-12-16 18:41:15.583, 11
D7, 2024-12-16 18:41:15.784, 9
4B, 2024-12-16 18:41:15.987, 1
F6, 2024-12-16 18:41:16.188, 80
46, 2024-12-16 18:41:16.391, 28
7F, 2024-12-16 18:41:16.594, 70
F8, 2024-12-16 18:41:16.782, 42
D9, 2024-12-16 18:41:16.983, 54
E6, 2024-12-16 18:41:17.386, 86
C2, 2024-12-16 18:41:17.586, 15
D8, 2024-12-16 18:41:17.784, 21
89, 2024-12-16 18:41:17.983, 19
56, 2024-12-16 18:41:18.185, 69
75, 2024-12-16 18:41:18.385, 27
6F, 2024-12-16 18:41:18.585, 20
35, 2024-12-16 18:41:18.785, 89
4A, 2024-12-16 18:41:18.986, 6
0B, 2024-12-16 18:41:19.187, 20
56, 2024-12-16 18:41:19.388, 11
2C, 2024-12-16 18:41:19.587, 57
73, 2024-12-16 18:41:19.79, 5
83, 2024-12-16 18:41:19.992, 80
9D, 2024-12-16 18:41:20.178, 18
60, 2024-12-16 18:41:20.381, 71
6E, 2024-12-16 18:41:20.582, 59
11, 2024-12-16 18:41:20.784, 73
45, 2024-12-16 18:41:20.983, 82
54, 2024-12-16 18:41:21.182, 78
8E, 2024-12-16 18:41:21.382, 11
4C, 2024-12-16 18:41:21.986, 42
29, 2024-12-16 18:41:22.186, 9
E5, 2024-12-16 18:41:22.585, 37
42, 2024-12-16 18:41:22.784, 2
01, 2024-12-16 18:41:22.982, 40
57, 2024-12-16 18:41:23.382, 39
C9, 2024-12-16 18:41:23.583, 20
07, 2024-12-16 18:41:23.781, 62
CA, 2024-12-16 18:41:23.983, 80
26, 2024-12-16 18:41:24.187, 24
36, 2024-12-16 18:41:24.39, 53
9A, 2024-12-16 18:41:24.591, 23
8E, 2024-12-16 18:41:24.792, 11
53, 2024-12-16 18:41:24.992, 29
58, 2024-12-16 18:41:25.179, 29
B3, 2024-12-16 18:41:25.382, 40
95, 2024-12-16 18:41:25.587, 35
52, 2024-12-16 18:41:25.789, 53
48, 2024-12-16 18:41:25.978, 82
BF, 2024-12-16 18:41:26.184, 33
4F, 2024-12-16 18:41:26.383, 26
BF, 2024-12-16 18:41:26.584, 28
DE, 2024-12-16 18:41:26.783, 63
1B, 2024-12-16 18:41:26.982, 54
16, 2024-12-16 18:41:27.182, 55
6D, 2024-12-16 18:41:27.381, 33
7C, 2024-12-16 18:41:27.584, 8
8D, 2024-12-16 18:41:27.784, 36
8B, 2024-12-16 18:41:27.984, 72
E4, 2024-12-16 18:41:28.183, 23
BB, 2024-12-16 18:41:28.382, 51
25, 2024-12-16 18:41:28.58, 70
BB, 2024-12-16 18:41:28.781, 70
F4, 2024-12-16 18:41:28.982, 78
8A, 2024-12-16 18:41:29.388, 68
F0, 2024-12-16 18:41:29.59, 38
7A, 2024-12-16 18:41:29.792, 6
B5, 2024-12-16 18:41:29.978, 65
30, 2024-12-16 18:41:30.183, 23
6C, 2024-12-16 18:41:30.583, 69
F8, 2024-12-16 18:41:30.782, 12
FB, 2024-12-16 18:41:30.983, 66
98, 2024-12-16 18:41:31.185, 84
C4, 2024-12-16 18:41:31.388, 30
AF, 2024-12-16 18:41:31.593, 37
25, 2024-12-16 18:41:31.792, 22
AB, 2024-12-16 18:41:32.193, 4
C2, 2024-12-16 18:41:32.38, 36
DC, 2024-12-16 18:41:32.581, 45
69, 2024-12-16 18:41:32.783, 62
A7, 2024-12-16 18:41:32.984, 55
9D, 2024-12-16 18:41:33.187, 87
D3, 2024-12-16 18:41:33.388, 38
CF, 2024-12-16 18:41:33.589, 87
47, 2024-12-16 18:41:33.792, 61
1D, 2024-12-16 18:41:33.98, 50
BC, 2024-12-16 18:41:34.181, 5
9E, 2024-12-16 18:41:34.385, 76
35, 2024-12-16 18:41:34.587, 46
D3, 2024-12-16 18:41:34.789, 69
DC, 2024-12-16 18:41:34.992, 86
DF, 2024-12-16 18:41:35.192, 20
92, 2024-12-16 18:41:35.393, 49
B2, 2024-12-16 18:41:35.579, 35
C1, 2024-12-16 18:41:35.983, 86
15, 2024-12-16 18:41:36.184, 2
28, 2024-12-16 18:41:36.591, 32
02, 2024-12-16 18:41:36.79, 82
85, 2024-12-16 18:41:36.991, 39
5C, 2024-12-16 18:41:37.179, 6
45, 2024-12-16 18:41:37.381, 64
E4, 2024-12-16 18:41:37.583, 53
00, 2024-12-16 18:41:37.784, 12
6D, 2024-12-16 18:41:38.19, 87
A6, 2024-12-16 18:41:38.392, 56
28, 2024-12-16 18:41:38.592, 80
3E, 2024-12-16 18:41:38.78, 9
81, 2024-12-16 18:41:38.983, 38
B7, 2024-12-16 18:41:39.187, 89
40, 2024-12-16 18:41:39.385, 74
CB, 2024-12-16 18:41:39.585, 1
FE, 2024-12-16 18:41:39.787, 72
90, 2024-12-16 18:41:39.987, 22
2B, 2024-12-16 18:41:40.19, 57
9D, 2024-12-16 18:41:40.389, 86
AB, 2024-12-16 18:41:40.578, 1
DE, 2024-12-16 18:41:40.779, 33
9C, 2024-12-16 18:41:40.978, 28
B3, 2024-12-16 18:41:41.393, 63
B9, 2024-12-16 18:41:41.581, 17
09, 2024-12-16 18:41:41.783, 46
C8, 2024-12-16 18:41:41.984, 33
2E, 2024-12-16 18:41:42.188, 20
45, 2024-12-16 18:41:42.589, 80
90, 2024-12-16 18:41:42.792, 40
7D, 2024-12-16 18:41:42.979, 53
03, 2024-12-16 18:41:43.185, 24
A0, 2024-12-16 18:41:43.385, 53
6C, 2024-12-16 18:41:43.588, 11
5A, 2024-12-16 18:41:43.991, 15
74, 2024-12-16 18:41:44.191, 20
3B, 2024-12-16 18:41:44.391, 4
95, 2024-12-16 18:41:44.791, 45
C5, 2024-12-16 18:41:44.99, 73
94, 2024-12-16 18:41:45.39, 40
72, 2024-12-16 18:41:45.59, 65
CA, 2024-12-16 18:41:45.79, 69
E0, 2024-12-16 18:41:45.99, 0
14, 2024-12-16 18:41:46.178, 81
1D, 2024-12-16 18:41:46.381, 69
0D, 2024-12-16 18:41:46.582, 88
A1, 2024-12-16 18:41:46.783, 42
F0, 2024-12-16 18:41:46.983, 33
3E, 2024-12-16 18:41:47.184, 39
25, 2024-12-16 18:41:47.383, 0
05, 2024-12-16 18:41:47.588, 40
6D, 2024-12-16 18:41:47.79, 40
1A, 2024-12-16 18:41:47.991, 56
60, 2024-12-16 18:41:48.189, 77
2F, 2024-12-16 18:41:48.389, 83
CB, 2024-12-16 18:41:48.587, 60
A9, 2024-12-16 18:41:48.786, 38
6C, 2024-12-16 18:41:48.986, 14
0A, 2024-12-16 18:41:49.384, 82
60, 2024-12-16 18:41:49.789, 39
DF, 2024-12-16 18:41:49.988, 78
E1, 2024-12-16 18:41:50.389, 74
6D, 2024-12-16 18:41:50.591, 81
1C, 2024-12-16 18:41:50.778, 49
59, 2024-12-16 18:41:50.992, 48
8A, 2024-12-16 18:41:51.191, 15
D3, 2024-12-16 18:41:51.389, 30
2F, 2024-12-16 18:41:51.588, 29
D5, 2024-12-16 18:41:51.788, 51
D2, 2024-12-16 18:41:51.988, 87
CC, 2024-12-16 18:41:52.19, 66
71, 2024-12-16 18:41:52.393, 50
F1, 2024-12-16 18:41:52.984, 66
F0, 2024-12-16 18:41:53.388, 86
D4, 2024-12-16 18:41:53.99, 44
89, 2024-12-16 18:41:54.191, 41
F8, 2024-12-16 18:41:54.39, 18
BF, 2024-12-16 18:41:54.588, 50
3B, 2024-12-16 18:41:54.791, 43
25, 2024-12-16 18:41:54.981, 71
38, 2024-12-16 18:41:55.185, 14
40, 2024-12-16 18:41:55.388, 40
64, 2024-12-16 18:41:55.59, 77
DF, 2024-12-16 18:41:55.791, 0
49, 2024-12-16 18:41:55.991, 78
05, 2024-12-16 18:41:56.178, 23
02, 2024-12-16 18:41:56.38, 42
92, 2024-12-16 18:41:56.581, 85
60, 2024-12-16 18:41:56.981, 46
6F, 2024-12-16 18:41:57.185, 10
84, 2024-12-16 18:41:57.387, 82
98, 2024-12-16 18:41:57.586, 20
6E, 2024-12-16 18:41:57.787, 47
33, 2024-12-16 18:41:58.178, 5
41, 2024-12-16 18:41:58.58, 77
31, 2024-12-16 18:41:58.784, 40
65, 2024-12-16 18:41:58.985, 19
3B, 2024-12-16 18:41:59.185, 66
77, 2024-12-16 18:41:59.386, 59
15, 2024-12-16 18:41:59.585, 2
82, 2024-12-16 18:41:59.788, 83
1E, 2024-12-16 18:41:59.991, 72
06, 2024-12-16 18:42:00.389, 61
BE, 2024-12-16 18:42:00.59, 43
2D, 2024-12-16 18:42:00.778, 58
CD, 2024-12-16 18:42:00.978, 82
6A, 2024-12-16 18:42:01.178, 31
59, 2024-12-16 18:42:01.379, 34
FC, 2024-12-16 18:42:01.581, 40
19, 2024-12-16 18:42:01.782, 21
B9, 2024-12-16 18:42:02.182, 55
61, 2024-12-16 18:42:02.383, 79
5F, 2024-12-16 18:42:02.587, 50
3D, 2024-12-16 18:42:02.791, 82
15, 2024-12-16 18:42:02.978, 85
82, 2024-12-16 18:42:03.179, 71
DC, 2024-12-16 18:42:03.381, 63
DF, 2024-12-16 18:42:03.583, 81
AD, 2024-12-16 18:42:03.785, 23
D5, 2024-12-16 18:42:03.988, 20
0E, 2024-12-16 18:42:04.379, 1
16, 2024-12-16 18:42:04.581, 59
07, 2024-12-16 18:42:04.783, 3
C7, 2024-12-16 18:42:04.985, 86
1F, 2024-12-16 18:42:05.185, 67
2D, 2024-12-16 18:42:05.386, 17
37, 2024-12-16 18:42:05.778, 24
D0, 2024-12-16 18:42:05.981, 76
E3, 2024-12-16 18:42:06.181, 86
4D, 2024-12-16 18:42:06.385, 89
2D, 2024-12-16 18:42:06.589, 41
00, 2024-12-16 18:42:06.791, 11
B5, 2024-12-16 18:42:06.979, 79
E2, 2024-12-16 18:42:07.179, 18
9B, 2024-12-16 18:42:07.382, 39
E0, 2024-12-16 18:42:07.585, 33
EF, 2024-12-16 18:42:07.79, 59
CB, 2024-12-16 18:42:07.992, 11
95, 2024-12-16 18:42:08.18, 36
19, 2024-12-16 18:42:08.382, 44
E7, 2024-12-16 18:42:08.583, 63
DA, 2024-12-16 18:42:08.786, 33
03, 2024-12-16 18:42:08.989, 23
44, 2024-12-16 18:42:09.192, 83
91, 2024-12-16 18:42:09.379, 5
E2, 2024-12-16 18:42:09.583, 28
84, 2024-12-16 18:42:09.79, 71
3A, 2024-12-16 18:42:09.979, 22
09, 2024-12-16 18:42:10.18, 10
67, 2024-12-16 18:42:10.382, 2
27, 2024-12-16 18:42:10.583, 76
7E, 2024-12-16 18:42:10.786, 19
F1, 2024-12-16 18:42:10.984, 7
E5, 2024-12-16 18:42:11.183, 49
AC, 2024-12-16 18:42:11.382, 47
A3, 2024-12-16 18:42:11.58, 43
7D, 2024-12-16 18:42:11.781, 37
3C, 2024-12-16 18:42:11.987, 26
E4, 2024-12-16 18:42:12.19, 55
42, 2024-12-16 18:42:12.391, 55
FF, 2024-12-16 18:42:12.59, 9
17, 2024-12-16 18:42:12.792, 31
A5, 2024-12-16 18:42:12.991, 6
49, 2024-12-16 18:42:13.191, 38
DC, 2024-12-16 18:42:13.39, 53
63, 2024-12-16 18:42:13.588, 72
E8, 2024-12-16 18:42:13.986, 45
3E, 2024-12-16 18:42:14.187, 8
AD, 2024-12-16 18:42:14.389, 57
A1, 2024-12-16 18:42:14.778, 6
6E, 2024-12-16 18:42:14.979, 36
37, 2024-12-16 18:42:15.183, 83
6C, 2024-12-16 18:42:15.388, 76
E6, 2024-12-16 18:42:15.587, 36
9D, 2024-12-16 18:42:15.79, 79
3E, 2024-12-16 18:42:15.993, 45
1E, 2024-12-16 18:42:16.181, 25
42, 2024-12-16 18:42:16.381, 35
0E, 2024-12-16 18:42:16.581, 29
F1, 2024-12-16 18:42:16.78, 38
8F, 2024-12-16 18:42:16.982, 83
00, 2024-12-16 18:42:17.182, 37
4B, 2024-12-16 18:42:17.381, 14
ED, 2024-12-16 18:42:17.584, 81
8B, 2024-12-16 18:42:17.785, 9
9E, 2024-12-16 18:42:17.987, 22
BE, 2024-12-16 18:42:18.189, 48
99, 2024-12-16 18:42:18.391, 55
F3, 2024-12-16 18:42:18.579, 71
10, 2024-12-16 18:42:18.778, 15
69, 2024-12-16 18:42:18.98, 71
B6, 2024-12-16 18:42:19.18, 83
A2, 2024-12-16 18:42:19.381, 56
9C, 2024-12-16 18:42:19.98, 81
C1, 2024-12-16 18:42:20.178, 19
1D, 2024-12-16 18:42:20.379, 43
56, 2024-12-16 18:42:20.58, 45
4B, 2024-12-16 18:42:20.78, 43
AC, 2024-12-16 18:42:20.98, 75
0A, 2024-12-16 18:42:21.179, 18
DB, 2024-12-16 18:42:21.379, 40
77, 2024-12-16 18:42:21.579, 2
EB, 2024-12-16 18:42:21.782, 63
4A, 2024-12-16 18:42:21.983, 64
76, 2024-12-16 18:42:22.188, 24
70, 2024-12-16 18:42:22.389, 3
C2, 2024-12-16 18:42:22.591, 40
9E, 2024-12-16 18:42:22.791, 61
70, 2024-12-16 18:42:22.98, 73
AA, 2024-12-16 18:42:23.181, 56
0A, 2024-12-16 18:42:23.383, 15
5C, 2024-12-16 18:42:23.582, 39
91, 2024-12-16 18:42:23.785, 88
4B, 2024-12-16 18:42:23.987, 59
FF, 2024-12-16 18:42:24.191, 76
5B, 2024-12-16 18:42:24.392, 62
5D, 2024-12-16 18:42:24.581, 7
30, 2024-12-16 18:42:24.78, 47
A0, 2024-12-16 18:42:24.983, 17
53, 2024-12-16 18:42:25.185, 7
58, 2024-12-16 18:42:25.392, 59
6E, 2024-12-16 18:42:25.978, 78
BA, 2024-12-16 18:42:26.192, 39
DF, 2024-12-16 18:42:26.59, 90
AF, 2024-12-16 18:42:26.789, 69
32, 2024-12-16 18:42:26.99, 14
8B, 2024-12-16 18:42:27.191, 80
13, 2024-12-16 18:42:27.58, 31
80, 2024-12-16 18:42:27.78, 71
61, 2024-12-16 18:42:27.982, 39
7E, 2024-12-16 18:42:28.181, 78
F5, 2024-12-16 18:42:28.383, 62
57, 2024-12-16 18:42:28.584, 22
BF, 2024-12-16 18:42:28.784, 59
94, 2024-12-16 18:42:28.984, 60
F5, 2024-12-16 18:42:29.184, 7
C2, 2024-12-16 18:42:29.383, 26
B6, 2024-12-16 18:42:29.583, 45
46, 2024-12-16 18:42:29.981, 5
7B, 2024-12-16 18:42:30.181, 60
6D, 2024-12-16 18:42:30.379, 83
4E, 2024-12-16 18:42:30.591, 77
A5, 2024-12-16 18:42:30.787, 1
BC, 2024-12-16 18:42:30.984, 49
6E, 2024-12-16 18:42:31.183, 1
D9, 2024-12-16 18:42:31.582, 16
9E, 2024-12-16 18:42:31.78, 24
39, 2024-12-16 18:42:31.98, 47
F0, 2024-12-16 18:42:32.181, 67
6D, 2024-12-16 18:42:32.381, 19
34, 2024-12-16 18:42:32.784, 44
49, 2024-12-16 18:42:32.985, 33
D2, 2024-12-16 18:42:33.183, 48
3B, 2024-12-16 18:42:33.383, 38
7B, 2024-12-16 18:42:33.582, 74
DB, 2024-12-16 18:42:33.781, 4
A3, 2024-12-16 18:42:34.179, 60
80, 2024-12-16 18:42:34.392, 90
BF, 2024-12-16 18:42:34.59, 0
6D, 2024-12-16 18:42:34.79, 75
14, 2024-12-16 18:42:34.992, 24
74, 2024-12-16 18:42:35.193, 44
A0, 2024-12-16 18:42:35.393, 58
41, 2024-12-16 18:42:35.792, 76
90, 2024-12-16 18:42:35.979, 82
F8, 2024-12-16 18:42:36.181, 2
62, 2024-12-16 18:42:36.381, 41
0A, 2024-12-16 18:42:36.581, 2
2C, 2024-12-16 18:42:36.782, 53
5B, 2024-12-16 18:42:36.984, 72
C0, 2024-12-16 18:42:37.186, 67
EB, 2024-12-16 18:42:37.386, 8
83, 2024-12-16 18:42:37.589, 34
8E, 2024-12-16 18:42:37.779, 31
F7, 2024-12-16 18:42:37.981, 46
3E, 2024-12-16 18:42:38.182, 3
12, 2024-12-16 18:42:38.382, 3
DC, 2024-12-16 18:42:38.584, 28
F7, 2024-12-16 18:42:38.984, 7
F3, 2024-12-16 18:42:39.186, 12
F4, 2024-12-16 18:42:39.388, 74
48, 2024-12-16 18:42:39.589, 30
6F, 2024-12-16 18:42:39.792, 45
D2, 2024-12-16 18:42:39.992, 86
9D, 2024-12-16 18:42:40.179, 78
19, 2024-12-16 18:42:40.392, 3
9E, 2024-12-16 18:42:40.592, 1
0D, 2024-12-16 18:42:40.992, 55
9E, 2024-12-16 18:42:41.394, 88
9D, 2024-12-16 18:42:41.579, 88
63, 2024-12-16 18:42:41.778, 56
B4, 2024-12-16 18:42:41.981, 50
C7, 2024-12-16 18:42:42.184, 47
8B, 2024-12-16 18:42:42.388, 81
DE, 2024-12-16 18:42:42.589, 88
09, 2024-12-16 18:42:42.787, 32
0E, 2024-12-16 18:42:42.99, 62
E0, 2024-12-16 18:42:43.191, 41
89, 2024-12-16 18:42:43.392, 80
7F, 2024-12-16 18:42:43.593, 8
88, 2024-12-16 18:42:43.779, 53
F4, 2024-12-16 18:42:43.981, 86
FD, 2024-12-16 18:42:44.186, 27
85, 2024-12-16 18:42:44.388, 25
D3, 2024-12-16 18:42:44.588, 62
9D, 2024-12-16 18:42:44.791, 4
FC, 2024-12-16 18:42:44.978, 19
5C, 2024-12-16 18:42:45.181, 86
C9, 2024-12-16 18:42:45.384, 75
12, 2024-12-16 18:42:45.588, 70
B5, 2024-12-16 18:42:45.788, 39
39, 2024-12-16 18:42:45.988, 55
21, 2024-12-16 18:42:46.191, 23
F8, 2024-12-16 18:42:46.392, 28
B0, 2024-12-16 18:42:46.578, 87
AC, 2024-12-16 18:42:46.981, 9
76, 2024-12-16 18:42:47.183, 47
5D, 2024-12-16 18:42:47.384, 15
E6, 2024-12-16 18:42:47.587, 67
43, 2024-12-16 18:42:47.791, 29
